DEPTH,SP,GR,CALI,BitSize,LL8,ILM,ILD,RHOB,NPHI,DT,PHIX,RHOMAT,MBVI,MPHI,DEPT,vshgr,vshnd,vshsp,vshnmphi,vsh,PHISw,PHISwshc,PHISrhg,PHISrhgshc,PHID,PHIDshc,PHIN,PHINshc,PHIxND,PHIT,CBWa,CBW,PHIE,Swb,Qv,Mstarapp,Sw_archie,BVW,Sw_dw,CBVWE,Sw_ws,WSCBVWE,matrix
4541.0,-18.625,77.67,10.186,10,0.7859999999999999,0.7040000000000001,0.6679999999999999,2.207,0.4086,40,0.36773859999999997,2.850858,0.14797000000000002,0.19,4541.0,0.43560000000000004,0.42044802867383485,0.6275,0.683125,0.683125,-0.1169811320754717,0.0,-0.2421875,0.0,0.2858064516129033,0.2858064516129033,0.4086,0.19000000000000003,0.23790322580645168,0.3472032258064517,0.15720322580645169,0.14687187499999999,0.2003313508064517,0.42301414296730544,1.553678578842107,3.344381058345364,0.549094406648671,0.19064734926069815,0.689966768741143,0.09268681280617894,0.6754823843565624,0.08765778782403194,0.6527967741935483
4541.5,-13.7292,80.3013,10.402999999999999,10,0.7227,0.6998,0.6675,2.2133,0.41967,40,0.3643528,2.851443,0.14064000000000002,0.18392999999999998,4541.5,0.470684,0.46293996415770566,0.7254160000000001,0.7366875,0.7366875,-0.1169811320754717,0.0,-0.2421875,0.0,0.28174193548387105,0.28174193548387105,0.41967,0.18392999999999995,0.2328359677419355,0.3507059677419355,0.16677596774193554,0.1583878125,0.19231815524193552,0.4516256553026453,1.6587651216037045,3.3981970786846802,0.5443599329209533,0.19091027707497804,0.6886442559458432,0.08312383771141207,0.6931635319569084,0.08470877477836561,0.6492940322580645
4542.0,-11.125,80.113,10.408,10,0.6759999999999999,0.6890000000000001,0.66,2.215,0.44492,40,0.36667990000000006,2.860563,0.12919,0.17269,4542.0,0.46817333333333333,0.5362473118279567,0.7775,0.8507187499999999,0.8507187499999999,-0.1169811320754717,0.0,-0.2421875,0.0,0.28064516129032263,0.28064516129032263,0.44492,0.17269,0.22666758064516132,0.36278258064516133,0.19009258064516132,0.18290453124999997,0.17987804939516136,0.5041712061387518,1.8517584247941075,3.541827085010817,0.531015106664151,0.1926430307571863,0.6827885848278634,0.06479927358890997,0.7205114172150843,0.0784844600715908,0.6372174193548387
4542.5,-10.7608,83.3418,10.4105,10,0.5533,0.6668,0.645,2.2318,0.41892299999999993,40,0.3589143,2.865443,0.13997,0.17404,4542.5,0.5112240000000001,0.49534525089605663,0.7847839999999999,0.7652593749999997,0.7652593749999997,-0.1169811320754717,0.0,-0.2421875,0.0,0.26980645161290334,0.26980645161290334,0.41892299999999993,0.17404,0.22192322580645168,0.3443647258064516,0.1703247258064516,0.16453076562499994,0.17983396018145167,0.4777805428232902,1.7548287855460032,3.3276310068888084,0.5629424214048387,0.19385751259189724,0.724304306367767,0.08489408823776826,0.7537930227409808,0.09504896196601428,0.6556352741935484
4543.0,-10.5,81.926,10.253,10,0.49,0.6509999999999999,0.635,2.231,0.41844,40,0.35900590000000004,2.864447,0.145545,0.17670999999999998,4543.0,0.4923466666666667,0.49251254480286705,0.79,0.75540625,0.75540625,-0.1169811320754717,0.0,-0.2421875,0.0,0.27032258064516135,0.27032258064516135,0.41844,0.17670999999999998,0.22351629032258066,0.3443812903225807,0.1676712903225807,0.16241234375,0.1819689465725807,0.4716061769728226,1.7321511041509696,3.30849515815621,0.5673331630770329,0.19537892674325966,0.731502888483909,0.08950356486078345,0.7557289161972871,0.09784655554410718,0.6556187096774193
4543.5,-13.073,79.506,10.2112,10,0.5805,0.6328,0.6197,2.2058,0.398475,40,0.36827340000000003,2.850441,0.15112,0.17937999999999998,4543.5,0.46008,0.39008646953405024,0.73854,0.6846718750000002,0.6846718750000002,-0.1169811320754717,0.0,-0.2421875,0.0,0.2865806451612903,0.2865806451612903,0.398475,0.17937999999999998,0.23298032258064513,0.3425278225806452,0.1631478225806452,0.14720445312500002,0.19532336945564516,0.42975911275161316,1.5784520178465475,3.237243217511161,0.5770900825077981,0.19766940939428096,0.7358971880571185,0.10486080834342432,0.7313682897981957,0.10330953468410625,0.6574721774193548
4544.0,-17.813,75.916,10.217,10,0.723,0.622,0.608,2.185,0.38585,40,0.36565570000000003,2.8104270000000002,0.16349,0.18771,4544.0,0.41221333333333326,0.31625000000000014,0.64374,0.6191875000000001,0.6191875000000001,-0.1169811320754717,0.0,-0.2421875,0.0,0.29999999999999993,0.29999999999999993,0.38585,0.18771,0.24385499999999996,0.342925,0.155215,0.1331253125,0.20979968749999997,0.38820532915360506,1.4258301149636086,3.1901918345687768,0.5820088722237984,0.19958539250734605,0.736793674709841,0.11953965839987221,0.7021704959095046,0.10766650480976686,0.657075
4544.5,-24.1255,77.649,10.3775,10,0.833,0.608,0.5965,2.1678,0.353125,40,0.3464671,2.733889,0.16816,0.19699999999999998,4544.5,0.43532,0.1932898745519718,0.51749,0.48789062500000013,0.48789062500000013,-0.1169811320754717,0.0,-0.2421875,0.0,0.31109677419354825,0.31109677419354825,0.353125,0.19699999999999998,0.25404838709677413,0.33211088709677417,0.13511088709677418,0.10489648437500003,0.22721440272177412,0.3158477738925618,1.1600697722056224,3.0219586681683412,0.604784430153436,0.20085549360057467,0.7429366303478411,0.14184085898650967,0.6810054840432952,0.12127285104838682,0.6678891129032258
4545.0,-28.813000000000002,73.234,10.425,10,0.773,0.598,0.589,2.157,0.33745,40,0.3481755,2.721602,0.17365999999999998,0.20973000000000003,4545.0,0.37645333333333325,0.12961917562724035,0.42373999999999995,0.399125,0.399125,-0.1169811320754717,0.0,-0.2421875,0.0,0.3180645161290322,0.3180645161290322,0.33745,0.20973000000000003,0.26389725806451614,0.3277572580645161,0.11802725806451608,0.085811875,0.24194538306451613,0.26181533097616005,0.961615298478462,2.929401402290927,0.6158938875970857,0.2018636918575161,0.7379246752138872,0.15604829320625224,0.6622488413175703,0.1312449893866497,0.672242741935484
4545.5,-30.0213,67.8545,10.2492,10,0.6763,0.5853,0.5792,2.1652,0.33649,40,0.339873,2.713629,0.18223,0.22476999999999997,4545.5,0.3047266666666667,0.14223566308243735,0.399574,0.34912500000000013,0.34912500000000013,-0.1169811320754717,0.0,-0.2421875,0.0,0.3127741935483871,0.3127741935483871,0.33649,0.22476999999999997,0.26877209677419356,0.3246320967741936,0.09986209677419361,0.07506187500000003,0.24957022177419355,0.2312213602594302,0.8492474315062702,2.8629662919348973,0.6264610003033185,0.20336934807572501,0.7394338494631358,0.16498208597703118,0.6601195677583922,0.1392341244030812,0.6753679032258064
4546.0,-31.063000000000002,65.432,10.195,10,0.728,0.5770000000000001,0.575,2.181,0.35994,40,0.3451636,2.750794,0.18545,0.230845,4546.0,0.2724266666666667,0.23682258064516135,0.37873999999999997,0.40342187499999993,0.40342187499999993,-0.1169811320754717,0.0,-0.2421875,0.0,0.30258064516129024,0.30258064516129024,0.35994,0.230845,0.2667128225806451,0.3312603225806451,0.10041532258064509,0.08673570312499998,0.2445246194556451,0.26183547262556395,0.961689276263228,2.935833504200986,0.6174108064715644,0.20452370291654667,0.733773050584195,0.15633419431250445,0.6648375753873619,0.13349860656155146,0.6687396774193549
4546.5,-29.6563,67.952,10.2627,10,0.7765,0.5692,0.5693,2.1942,0.360607,40,0.3354975,2.746645,0.18867,0.23692,4546.5,0.30602666666666667,0.2632775089605733,0.40687399999999996,0.38652187499999996,0.38652187499999996,-0.1169811320754717,0.0,-0.2421875,0.0,0.2940645161290323,0.2940645161290323,0.360607,0.23692000000000002,0.26549225806451615,0.32733575806451615,0.09041575806451616,0.083102203125,0.24423355493951615,0.2538745037094938,0.9324496229860041,2.888691633906944,0.6271853860422347,0.2053002037871211,0.7419374770806799,0.15976046337167893,0.6737661371543004,0.13744554613860369,0.6726642419354839
4547.0,-27.938000000000002,66.337,10.191,10,0.7490000000000001,0.565,0.5660000000000001,2.19,0.36249000000000003,40,0.3359247,2.74138,0.19882,0.24677,4547.0,0.2844933333333334,0.2606801075268816,0.44123999999999997,0.3616250000000002,0.3616250000000002,-0.1169811320754717,0.0,-0.2421875,0.0,0.29677419354838713,0.29677419354838713,0.36249000000000003,0.24677,0.27177209677419356,0.3296320967741936,0.0828620967741936,0.07774937500000004,0.2518827217741936,0.2358671250793284,0.8663107505536715,2.8857671860865026,0.6250659879856364,0.2060418122419382,0.7369815681472085,0.16518340459229755,0.6611136391665404,0.1401749000844843,0.6703679032258064
4547.5,-26.698,64.0485,10.1553,10,0.6077,0.5593,0.5615,2.1882,0.34465300000000004,40,0.336072,2.739033,0.20592,0.25288,4547.5,0.25398000000000004,0.20777804659498245,0.46604,0.28679062500000013,0.28679062500000013,-0.1169811320754717,0.0,-0.2421875,0.0,0.29793548387096763,0.29793548387096763,0.34465300000000004,0.25288,0.2754077419354838,0.32129424193548384,0.06841424193548384,0.061659984375000025,0.2596342575604838,0.19191126490023247,0.7048663177605142,2.7745356041923146,0.6422041369498908,0.2063364913491468,0.7492784447621422,0.17907886553345076,0.6626259847261176,0.1512379290743314,0.6787057580645162
4548.0,-27.688000000000002,64.10600000000001,10.147,10,0.586,0.556,0.5589999999999999,2.189,0.34712,40,0.3359208,2.739865,0.20973000000000003,0.25495,4548.0,0.2547466666666668,0.21612186379928325,0.44623999999999997,0.2880312499999999,0.2880312499999999,-0.1169811320754717,0.0,-0.2421875,0.0,0.2974193548387096,0.2974193548387096,0.34712,0.25495,0.2761846774193548,0.3222696774193548,0.0673196774193548,0.06192671874999998,0.2603429586693548,0.19215806850303696,0.7057727968398391,2.7782473489625956,0.6418849949361599,0.20686007025840045,0.7505862155833203,0.17996445882145096,0.6624048241110044,0.15154627023727787,0.6777303225806453
4548.5,-27.5108,67.747,10.1948,10,0.6408,0.5525,0.5593,2.1953,0.357495,40,0.335383,2.748017,0.21543,0.25438,4548.5,0.30329333333333336,0.25668324372759865,0.449784,0.322234375,0.322234375,-0.1169811320754717,0.0,-0.2421875,0.0,0.2933548387096774,0.2933548387096774,0.357495,0.25438,0.2738674193548387,0.3254249193548387,0.0710449193548387,0.06928039062500001,0.25614452872983867,0.21289208817305616,0.7819262842590281,2.8216974050312644,0.6361103946044224,0.2070061738649188,0.7534838999579471,0.17592204675398426,0.6643378063928844,0.14691168644477487,0.6745750806451614
4549.0,-27.25,69.002,10.259,10,0.69,0.55,0.561,2.1919999999999997,0.34967,40,0.33555229999999997,2.74347,0.21746999999999997,0.255245,4549.0,0.3200266666666666,0.22879659498207822,0.455,0.2950781249999999,0.2950781249999999,-0.1169811320754717,0.0,-0.2421875,0.0,0.2954838709677421,0.2954838709677421,0.34967,0.255245,0.275364435483871,0.322576935483871,0.06733193548387101,0.06344179687499998,0.25913513860887105,0.1966718320385683,0.722351291511247,2.787851820462212,0.6401904866459369,0.20651068530817437,0.7559809387891085,0.18042021764381053,0.6621350293946854,0.15014769178366047,0.677423064516129
4549.5,-26.7708,67.7663,10.197000000000001,10,0.68,0.5518,0.5663,2.1932,0.344472,40,0.3355378,2.7452400000000003,0.21950999999999998,0.25611,4549.5,0.3035506666666667,0.21659426523297495,0.464584,0.27613125,0.27613125,-0.1169811320754717,0.0,-0.2421875,0.0,0.2947096774193548,0.2947096774193548,0.344472,0.25611,0.2754098387096774,0.3195908387096774,0.06348083870967741,0.05936821875,0.26022261995967744,0.18576320582183903,0.6822852578825851,2.763486704892821,0.6425433855138041,0.20535097948371223,0.7578352164253006,0.18282897367109172,0.6603703822694236,0.15168010557851536,0.6804091612903226
4550.0,-25.625,68.473,10.242,10,0.61,0.556,0.573,2.199,0.33938,40,0.3350571,2.752773,0.22626999999999997,0.26921999999999996,4550.0,0.3129733333333333,0.21325985663082422,0.4875,0.21925000000000017,0.21925000000000017,-0.1169811320754717,0.0,-0.2421875,0.0,0.29096774193548397,0.29096774193548397,0.33938,0.26921999999999996,0.28009387096774196,0.31517387096774196,0.045953870967742005,0.047138750000000035,0.26803512096774196,0.1495642702082517,0.5493310487273082,2.7071650048402858,0.6468269868391814,0.20386296528850548,0.7517183935517168,0.18978324597334703,0.6527500665510635,0.15859101524934982,0.684826129032258
4550.5,-22.1983,69.6727,10.2923,10,0.5377,0.5688,0.5823,2.2105,0.35825799999999997,40,0.33396090000000006,2.767319,0.23742,0.29211,4550.5,0.3289693333333334,0.28713243727598575,0.556034,0.20671249999999994,0.20671249999999994,-0.1169811320754717,0.0,-0.2421875,0.0,0.2835483870967741,0.2835483870967741,0.35825799999999997,0.29211,0.28782919354838704,0.32090319354838703,0.028793193548387053,0.04444318749999999,0.27646000604838705,0.13849406423342014,0.5086715526503768,2.7536604093115225,0.6313215252842214,0.20259309361954542,0.7247848616104,0.18814258922630311,0.6311493630100162,0.15809465869594444,0.679096806451613
4551.0,-21.625,71.691,10.244000000000002,10,0.5710000000000001,0.583,0.589,2.208,0.376,40,0.35302490000000003,2.812585,0.24541,0.31093000000000004,4551.0,0.35588000000000003,0.331756272401434,0.5675,0.20334374999999988,0.20334374999999988,-0.1169811320754717,0.0,-0.2421875,0.0,0.2851612903225805,0.2851612903225805,0.376,0.31093000000000004,0.2980456451612903,0.33058064516129027,0.019650645161290226,0.043718906249999974,0.2868617389112903,0.1322488381879391,0.48573361053140446,2.83172323307355,0.6111577162243597,0.20203691212474958,0.694303161290059,0.1858042807467911,0.6058604701574698,0.15656683885237904,0.6694193548387097
4551.5,-21.8333,70.6047,10.1875,10,0.7835,0.6048,0.5995,2.1557,0.407585,40,0.380763,2.80484,0.24516,0.31751999999999997,4551.5,0.3413959999999999,0.32201568100358396,0.563334,0.281453125,0.281453125,-0.1169811320754717,0.0,-0.2421875,0.0,0.31890322580645164,0.31890322580645164,0.407585,0.31751999999999997,0.3182116129032258,0.3632441129032258,0.04572411290322581,0.06051242187500001,0.3027316910282258,0.16658885781067434,0.6118602513822401,3.1492644810599444,0.5565283693806271,0.20215565384114464,0.6336677887691455,0.16966367193179693,0.5463912958276186,0.13796099967594733,0.6367558870967742
4552.0,-22.25,68.203,10.275,10,0.9059999999999999,0.619,0.607,2.119,0.44151,40,0.3906967,2.772402,0.2431,0.31787,4552.0,0.3093733333333334,0.3478503584229393,0.555,0.3863750000000001,0.3863750000000001,-0.1169811320754717,0.0,-0.2421875,0.0,0.34258064516129016,0.34258064516129016,0.44151,0.31787,0.3302253225806451,0.39204532258064506,0.07417532258064508,0.08307062500000001,0.30897469758064505,0.21189036117861626,0.7782470650201824,3.4692555096699937,0.516373127064123,0.2024416691718305,0.5955801286364661,0.15042377865390544,0.5052542206504332,0.11501192892013151,0.6079546774193549
4552.5,-24.1567,65.6617,10.3688,10,0.8783,0.6272,0.6215,2.1168,0.447413,40,0.3909688,2.7695369999999997,0.24104,0.31822,4552.5,0.2754893333333333,0.3601472222222222,0.5168659999999999,0.403728125,0.403728125,-0.1169811320754717,0.0,-0.2421875,0.0,0.344,0.344,0.447413,0.31822,0.33111,0.39570649999999996,0.07748649999999996,0.086801546875,0.308904953125,0.21935840547223762,0.8056762671822016,3.5376207017070462,0.5060625448459385,0.20025223840207934,0.5844813591482182,0.1444815260687844,0.4934638521479656,0.10846530693498893,0.6042935
4553.0,-22.125,66.065,10.288,10,0.71,0.628,0.639,2.146,0.42988000000000004,40,0.3843835,2.7991099999999998,0.23704,0.31322,4553.0,0.28086666666666665,0.36586738351254455,0.5575,0.3645625000000001,0.3645625000000001,-0.1169811320754717,0.0,-0.2421875,0.0,0.3251612903225807,0.3251612903225807,0.42988000000000004,0.31322,0.31919064516129037,0.37752064516129036,0.06430064516129036,0.07838093750000003,0.29913970766129033,0.20762026793663924,0.7625635411711207,3.3831020115310584,0.5206712075508703,0.19656413019151267,0.599413020231141,0.14790985261573789,0.5101772365699264,0.11422150199648284,0.6224793548387098
4553.5,-20.7817,69.845,10.2572,10,0.5957,0.6315,0.6853,2.1933,0.403857,40,0.36903,2.832729,0.23574,0.30443000000000003,4553.5,0.33126666666666665,0.3817389784946234,0.5843659999999999,0.31070937499999995,0.31070937499999995,-0.1169811320754717,0.0,-0.2421875,0.0,0.2946451612903227,0.2946451612903227,0.403857,0.30443000000000003,0.29953758064516134,0.34925108064516136,0.044821080645161326,0.06680251562499999,0.28244856502016136,0.19127361181416436,0.7025242969155205,3.1833673466165027,0.5392576052278059,0.18833630137193302,0.6226774740744693,0.15066826508890785,0.5299203984720006,0.11827275619726073,0.6507489193548387
4554.0,-18.75,74.945,10.232999999999999,10,0.5539999999999999,0.644,0.722,2.22,0.38299,40,0.3555331,2.83787,0.23979,0.30186,4554.0,0.3992666666666666,0.3735385304659502,0.625,0.25353124999999993,0.25353124999999993,-0.1169811320754717,0.0,-0.2421875,0.0,0.27741935483870955,0.27741935483870955,0.38299,0.30186,0.2896396774193548,0.3302046774193548,0.028344677419354758,0.054509218749999984,0.2756954586693548,0.1650770642499837,0.6063076207907423,3.0445789048748275,0.5525697801505779,0.18246112600630537,0.6380167682313652,0.15616690239197722,0.5401051529266052,0.12383602904466098,0.6697953225806452
4554.5,-18.6355,71.7237,10.2345,10,0.6677,0.6957,0.7623,2.2078,0.384678,40,0.3571074,2.8231490000000004,0.23454,0.29734,4554.5,0.3563159999999999,0.35548906810035896,0.62729,0.27293125000000007,0.27293125000000007,-0.1169811320754717,0.0,-0.2421875,0.0,0.285290322580645,0.285290322580645,0.384678,0.29734,0.29131516129032253,0.3349841612903225,0.0376441612903225,0.05868021875000001,0.2763039425403225,0.17517311422716286,0.6433891624867961,3.143995849458375,0.5308548891834892,0.17782797981999823,0.6145302599905048,0.14717768498044306,0.5149836575574314,0.11383114985509879,0.6650158387096776
4555.0,-20.563000000000002,70.752,10.197000000000001,10,0.7959999999999999,0.754,0.789,2.167,0.36646999999999996,40,0.3514806,2.745286,0.22699999999999998,0.2922,4555.0,0.34335999999999994,0.2288682795698921,0.5887399999999999,0.23209374999999982,0.23209374999999982,-0.1169811320754717,0.0,-0.2421875,0.0,0.31161290322580654,0.31161290322580654,0.36646999999999996,0.2922,0.3019064516129033,0.3390414516129032,0.04684145161290321,0.04990015624999996,0.2891412953629033,0.14718010441676876,0.5405743029299899,3.1832239072261017,0.5161721955042534,0.17500377044598137,0.5890941811636309,0.14982719006843204,0.492911654767434,0.11721732669926907,0.6609585483870968
4555.5,-24.8958,63.8987,10.2017,10,1.1045,0.8628,0.8397,2.1075,0.399165,40,0.3920128,2.757107,0.21946,0.28706,4555.5,0.25198266666666663,0.20879166666666643,0.502084,0.35032812500000005,0.35032812500000005,-0.1169811320754717,0.0,-0.2421875,0.0,0.35000000000000003,0.35000000000000003,0.399165,0.28706,0.31853,0.37458250000000004,0.08752250000000006,0.075320546875,0.29926195312500004,0.20107865924062118,0.7385370222682857,3.627556080750637,0.45741016881699254,0.17133784456089113,0.5309114683230256,0.12354959820810976,0.4265532171547574,0.08445882358987192,0.6254175
4556.0,-30.0,61.982,10.21,10,1.422,0.9420000000000001,0.898,2.09,0.39849,40,0.3932187,2.73156,0.19317,0.26974000000000004,4556.0,0.22642666666666666,0.17430017921146926,0.4,0.4023437499999999,0.4023437499999999,-0.1169811320754717,0.0,-0.2421875,0.0,0.36129032258064525,0.36129032258064525,0.39849,0.26974000000000004,0.31551516129032264,0.3798901612903226,0.11015016129032257,0.08650390624999997,0.2933862550403226,0.22770767728277985,0.8363421089197256,3.777403277124183,0.4367472887519322,0.16591599796708262,0.5059495882251258,0.10570136442561538,0.4041997890742102,0.06704761681491613,0.6201098387096775
4556.5,-32.3858,60.3253,10.1942,10,1.3497,1.033,1.0522,2.1137,0.421995,40,0.3890053,2.759098,0.18805,0.27079000000000003,4556.5,0.20433733333333332,0.28376388888888904,0.35228399999999993,0.47251562499999994,0.47251562499999994,-0.1169811320754717,0.0,-0.2421875,0.0,0.3459999999999999,0.3459999999999999,0.421995,0.27079000000000003,0.308395,0.3839975,0.11320749999999996,0.10159085937499998,0.282406640625,0.26456125202638037,0.9717007265565692,4.023059097628115,0.39959120551596333,0.15344202394011613,0.47097919594823856,0.07926397442113375,0.36204177577619845,0.03743227741862079,0.6160025
4557.0,-32.125,58.717,10.315,10,1.168,1.088,1.188,2.137,0.41702,40,0.3847991,2.785628,0.18877,0.28362,4557.0,0.18289333333333332,0.31337096774193557,0.3575,0.41687500000000005,0.41687500000000005,-0.1169811320754717,0.0,-0.2421875,0.0,0.33096774193548384,0.33096774193548384,0.41702,0.28362,0.3072938709677419,0.37399387096774195,0.09037387096774196,0.089628125,0.28436574596774195,0.23965132040287018,0.8802096315014788,4.013889083482761,0.38510075540167976,0.14402532222527578,0.4454502488750126,0.07696753790031,0.3387139594933199,0.03704881986171765,0.626006129032258
4557.5,-34.24,59.4028,10.3928,10,1.1079999999999999,1.1858,1.3347,2.1248,0.42129700000000003,40,0.3883904,2.775579,0.18798,0.29170999999999997,4557.5,0.1920373333333333,0.30251317204301076,0.3152,0.4049593750000002,0.4049593750000002,-0.1169811320754717,0.0,-0.2421875,0.0,0.3388387096774193,0.3388387096774193,0.42129700000000003,0.29170999999999997,0.31527435483870964,0.38006785483870964,0.08835785483870967,0.08706626562500004,0.2930015892137096,0.22908084573989707,0.8413855866672996,4.190285287941151,0.3580913013992116,0.13609899275920018,0.410662070006858,0.06901318638613048,0.3028816276337821,0.028049304859828372,0.6199321451612902
4558.0,-35.75,56.167,10.457,10,1.2329999999999999,1.285,1.4280000000000002,2.104,0.41448,40,0.39237209999999995,2.752327,0.18719,0.2998,4558.0,0.14889333333333335,0.24481003584229424,0.285,0.358375,0.358375,-0.1169811320754717,0.0,-0.2421875,0.0,0.35225806451612895,0.35225806451612895,0.41448,0.2998,0.32602903225806446,0.3833690322580645,0.0835690322580645,0.077050625,0.30631840725806453,0.20098291337244323,0.7381853595476087,4.269007305807328,0.34351143441236076,0.13169164618024634,0.3855069751453399,0.07074081099020267,0.28347184420552696,0.03162370158548171,0.6166309677419355
4558.5,-37.615,55.074,10.2653,10,1.6062,1.4957,1.5667,2.0783,0.404452,40,0.39540759999999997,2.718115,0.17243,0.31461999999999996,4558.5,0.13431999999999997,0.1690548387096774,0.24769999999999995,0.28072500000000006,0.28072500000000006,-0.1169811320754717,0.0,-0.2421875,0.0,0.36883870967741933,0.36883870967741933,0.404452,0.31461999999999996,0.34172935483870964,0.38664535483870965,0.0720253548387097,0.06035587500000001,0.32628947983870965,0.1561013839806188,0.5733410583320355,4.3553387035483055,0.3254514332113503,0.12583428487676915,0.3448668576199883,0.07298529353659114,0.26431782942733795,0.04184138594913061,0.6133546451612903
4559.0,-39.125,51.138999999999996,10.187000000000001,10,1.922,1.689,1.7,2.07,0.40436,40,0.403827,2.727045,0.14467,0.32323,4559.0,0.08185333333333328,0.15332974910394231,0.2175,0.25353124999999993,0.25353124999999993,-0.1169811320754717,0.0,-0.2421875,0.0,0.37419354838709684,0.37419354838709684,0.40436,0.32323,0.34871177419354843,0.38927677419354845,0.06604677419354843,0.054509218749999984,0.33476755544354847,0.14002689696277126,0.5143014575037589,4.454777161864854,0.3105299713218289,0.12088210552657667,0.31148147694906103,0.06674328581777261,0.2494232551320248,0.04258546141664906,0.6107232258064514
4559.5,-40.5525,54.1312,10.1167,10,2.3972,2.0458,2.0647,2.0715,0.39335,40,0.403604,2.728951,0.12202,0.32545999999999997,4559.5,0.12174933333333333,0.12554211469534005,0.18894999999999995,0.21215625000000002,0.21215625000000002,-0.1169811320754717,0.0,-0.2421875,0.0,0.37322580645161296,0.37322580645161296,0.39335,0.32545999999999997,0.34934290322580647,0.38328790322580647,0.0578279032258065,0.04561359375,0.33767430947580646,0.1190060875026564,0.43709462668953186,4.561239336960752,0.28573243803581316,0.1095177870583445,0.27235765578128424,0.058777801061904375,0.22602898121861204,0.04102058052954699,0.6167120967741936
4560.0,-40.5,53.626999999999995,10.055,10,2.6180000000000003,2.36,2.363,2.074,0.3938,40,0.4030384,2.7315959999999997,0.11545,0.32873,4560.0,0.11502666666666661,0.13145161290322527,0.19,0.20334374999999988,0.20334374999999988,-0.1169811320754717,0.0,-0.2421875,0.0,0.37161290322580653,0.37161290322580653,0.3938,0.32873,0.3501714516129033,0.3827064516129033,0.053976451612903265,0.043718906249999974,0.3389875453629033,0.11423613598816562,0.41957518528694837,4.6889696231538265,0.2674542856353274,0.10235648062416004,0.25053932011094926,0.05216410793917072,0.20713101672454118,0.035551470179622104,0.6172935483870967
4560.5,-38.9897,57.1682,10.0352,10,2.7247,2.9675,2.7837,2.0852,0.40990200000000004,40,0.39421490000000003,2.7263189999999997,0.113875,0.33141,4560.5,0.16224266666666665,0.19705394265232956,0.220206,0.24528750000000019,0.24528750000000019,-0.1169811320754717,0.0,-0.2421875,0.0,0.36438709677419356,0.36438709677419356,0.40990200000000004,0.33141,0.3478985483870968,0.3871445483870968,0.055734548387096794,0.05273681250000004,0.3344077358870967,0.13621995381236718,0.5003190266040202,4.944287178327362,0.2438729205934204,0.09441407170698204,0.23170893429330844,0.03696803822423834,0.17600927664265048,0.015404219417758457,0.6128554516129032
4561.0,-40.813,54.894,10.036,10,3.218,3.51,3.097,2.086,0.42001000000000005,40,0.39610259999999997,2.732728,0.1123,0.33409,4561.0,0.13191999999999998,0.22662275985663055,0.18373999999999996,0.2685000000000002,0.2685000000000002,-0.1169811320754717,0.0,-0.2421875,0.0,0.36387096774193556,0.36387096774193556,0.42001000000000005,0.33409,0.3489804838709678,0.3919404838709678,0.057850483870967806,0.057727500000000036,0.33421298387096776,0.1472863926427277,0.5409646864256743,5.136007961675349,0.228660902187418,0.08962146464570865,0.2188448123933552,0.02804664166210278,0.15740208521010599,0.003964749439548207,0.6080595161290322
4561.5,-39.0733,55.3013,10.0215,10,4.8568,4.2787,3.3413,2.0615,0.41197,40,0.40544600000000003,2.7171790000000002,0.10877,0.33584,4561.5,0.13735066666666665,0.15862634408602178,0.21853399999999992,0.23790624999999993,0.23790624999999993,-0.1169811320754717,0.0,-0.2421875,0.0,0.3796774193548386,0.3796774193548386,0.41197,0.33584,0.3577587096774193,0.3958237096774193,0.059983709677419284,0.051149843749999986,0.34467386592741933,0.12922379963465325,0.4746230184187077,5.2512678471974015,0.21819825233448287,0.08636804168416462,0.20392225088100865,0.029567418079490253,0.15016249141229984,0.008288030655220158,0.6041762903225807
4562.0,-41.625,53.888000000000005,10.039,10,7.306,4.602,3.3280000000000003,2.044,0.39171999999999996,40,0.4073308,2.6927939999999997,0.11238,0.33461,4562.0,0.11850666666666673,0.06975985663082421,0.1675,0.17846874999999982,0.17846874999999982,-0.1169811320754717,0.0,-0.2421875,0.0,0.39096774193548384,0.39096774193548384,0.39171999999999996,0.33461,0.3627888709677419,0.3913438709677419,0.056733870967741906,0.03837078124999996,0.352973089717742,0.09804875991826323,0.3601209569459056,5.145982866565271,0.22088503111153218,0.0864420031140171,0.20138805703985713,0.04044120055865014,0.16204745506634766,0.025045497096135752,0.6086561290322581
4562.5,-43.99,54.4825,10.0268,10,8.2563,4.2053,3.3145,2.0395,0.36855,40,0.3989212,2.663023,0.10865,0.33069,4562.5,0.12643333333333337,-0.002988351254480565,0.12019999999999996,0.11831250000000001,0.11831250000000001,-0.1169811320754717,0.0,-0.2421875,0.0,0.39387096774193553,0.39387096774193553,0.36855,0.33069,0.3622804838709678,0.3812104838709678,0.0505204838709678,0.025437187500000003,0.3557732963709678,0.06672740802325361,0.24508150895417913,4.9639753498161925,0.2266226237730498,0.0863909200646326,0.19959690835269261,0.05065124651227916,0.18102232269788798,0.04357041972710836,0.6187895161290322
